02554 	BRCA2 	0.0278031989101
01859 	TP53 	0.0237520208888
00589 	ESR1 	0.0171160760766
06347 	ATM 	0.0170363495023
04127 	BACH1 	0.0168244399478
07201 	XRCC3 	0.0168221616432
05084 	CHEK2 	0.0168014397534
01261 	AKT1 	0.0167214228433
03229 	TSG101 	0.0162177907317
03459 	CASP8 	0.0161434882004
01817 	KRAS 	0.016143432939
01885 	CDH1 	0.0161002658254
07966 	PALB2 	0.0159573900898
03354 	BARD1 	0.0156933699159
01382 	PIK3CA 	0.0156907982203
02963 	HMMR 	0.0155991267549
01454 	PHB 	0.0154819871367
04683 	RAD54L 	0.0154457211717
05482 	PPM1D 	0.0154435441878
01190 	NQO2 	0.0152857120351
06019 	RB1CC1 	0.0152460169772
05797 	BRIP1 	0.0152370805772
00218 	BRCA1 	0.0138643270239
01557 	RAD51 	0.0132400627033
02859 	PTK2 	0.00563521266064
04261 	RAD51L3 	0.00558191440857
03131 	PTK2B 	0.00552172433405
04262 	FANCG 	0.0051844593275
04143 	RAD51C 	0.00482176488152
02561 	MAFK 	0.00443010159199
01272 	MDM2 	0.00427074520763
05522 	PATZ1 	0.0041823238816
16643 	RBCK1 	0.00388686138815
08303 	GORASP2 	0.00362487149977
00241 	CALM1 	0.00336618356038
03479 	MAPK3 	0.00289232855695
01245 	NCL 	0.00281210602888
04699 	RPL5 	0.00277876670821
04992 	SVIL 	0.00243682855555
00115 	CD44 	0.00223063862689
01265 	RAF1 	0.00217955446806
05802 	TPX2 	0.00209540437064
00302 	CDK1 	0.00206526653289
04380 	SMAD3 	0.00195267429883
02534 	CREBBP 	0.0019235954232
03143 	HDAC1 	0.00188249250396
01806 	E2F1 	0.00184609998343
01968 	FANCD2 	0.00184343708531
01574 	RB1 	0.00182952252976
04078 	EP300 	0.00180709040085
02437 	AR 	0.00169470675879
02799 	CASP3 	0.0016310667278
01813 	HRAS 	0.00152552602867
04255 	RAD51L1 	0.00152268033718
01565 	RPA1 	0.00151966858427
03652 	PLK1 	0.00149100193064
00310 	CDK2 	0.00140303275875
01045 	BCL2 	0.00139496580901
16252 	MDC1 	0.00134356225263
01381 	PIK3R1 	0.00129483951935
05211 	BLM 	0.00125601439614
16542 	BCCIP 	0.0012452205907
00277 	CSNK2A1 	0.00122311317047
00286 	CTNNB1 	0.00121169080022
02943 	FANCE 	0.00120888135106
01809 	ABL1 	0.00120010867975
01496 	MAPK1 	0.00119390346664
03301 	STAT5A 	0.00116813067654
00453 	CCNA2 	0.00116114224921
03245 	KAT5 	0.0011585455123
04459 	SMARCA4 	0.00115633287605
06780 	KAT2B 	0.0011359081394
04050 	NBN 	0.00112955657142
00455 	CCNE1 	0.00112525154439
12236 	AATF 	0.00109050279175
01080 	LCK 	0.00108891659174
02060 	FLNA 	0.00105009144165
00679 	NR3C1 	0.00104838869409
00579 	EGFR 	0.00103873941105
03182 	SHFM1 	0.00103605312487
12012 	BACH2 	0.00102517939376
01899 	VIM 	0.00101185588964
01501 	PRKCD 	0.00100647217434
01819 	SRC 	0.000999182427968
04356 	CHEK1 	0.000996176006561
09690 	SIN3A 	0.000991769041239
00943 	IRS1 	0.000981241276948
04082 	MDM4 	0.000972026353002
10584 	SUMO4 	0.000971616639527
08369 	ATR 	0.000962333417234
02911 	NCOR1 	0.00095609684462
00312 	RBL1 	0.000951913107339
03221 	SMAD2 	0.000950850221438
04176 	BUB1B 	0.000945501272062
09045 	UBE2I 	0.000944445311661
01576 	RBL2 	0.000939912015946
01273 	NRAS 	0.000936157737759
03975 	XPO1 	0.000918866294888
00389 	MSH2 	0.000915280119956
05639 	YWHAG 	0.000912379844984
00607 	FNTA 	0.000911420316794
04990 	RBBP8 	0.000911180928955
02483 	SMARCA2 	0.000903628908686
04167 	RNF4 	0.000891303865973
00608 	FNTB 	0.000887449434003
02995 	SMAD4 	0.000886531804083
06117 	RASSF5 	0.000879787216751
00298 	CDKN1A 	0.000877572529236
09278 	RASGRP2 	0.000871392174946
05703 	HMG20B 	0.000867118800149
03371 	RALGDS 	0.000866359057184
04788 	RAD9A 	0.000846821909939
03554 	SUMO1 	0.000845091170267
14072 	WDR16 	0.000841203434811
03135 	PIK3CG 	0.000836668082571
01071 	XRCC6 	0.000832581730608
10544 	C11orf30 	0.00082879740048
00655 	FYN 	0.00082862106706
05418 	GSK3B 	0.000823407178435
00150 	GRB2 	0.000821082319252
11763 	RAP1GDS1 	0.000811740760178
04144 	SHOC2 	0.00081110421384
01423 	PDGFRB 	0.000803143957733
00592 	EWSR1 	0.000800241674214
10202 	RPS6KB1 	0.000797887177769
09071 	CHD3 	0.000796322357725
05085 	HGS 	0.000793043723032
08916 	POLR2A 	0.000792523961653
01243 	HNRNPC 	0.000789222008019
01199 	PTN 	0.000788263239593
01138 	MITF 	0.000787878715782
01517 	EPB42 	0.000777983621499
02941 	PRKDC 	0.000773341537226
02533 	MAP3K10 	0.000768709456635
01061 	ANXA2 	0.000763854428216
05521 	HDAC2 	0.000763293920911
03612 	PGGT1B 	0.000757516376572
01241 	RELA 	0.000752044186073
03538 	TRAF2 	0.000743217458625
06828 	SETDB1 	0.0007419459164
15218 	RASSF2 	0.000732169324481
05491 	SOCS6 	0.00072870365059
05569 	TP53BP1 	0.000722830005194
15942 	PPP1CA 	0.00071525390933
02878 	IRS2 	0.000711749792883
01302 	JUN 	0.00070797582859
06186 	FANCA 	0.000705988178337
05053 	APPL1 	0.000702118844829
04424 	DAXX 	0.000697945725697
01796 	SP1 	0.000694932670133
04541 	IQGAP1 	0.000692153979044
01250 	POU2F1 	0.000691301156144
02818 	KPNA2 	0.000680334368079
01498 	PRKCA 	0.000676264650115
06910 	PIAS4 	0.000676113000865
01822 	TGFBR1 	0.000672150542227
00103 	APLP2 	0.000658554002879
11516 	RNF31 	0.000656322481576
02972 	HAP1 	0.000655050064539
11675 	VPS28 	0.000655044119308
02998 	GNAQ 	0.000648354627495
06662 	MRAS 	0.000646181548459
02301 	SH3KBP1 	0.000646096189193
05831 	PIK3R3 	0.000645400486764
01504 	PRKCZ 	0.000645357288451
00087 	PSEN1 	0.00063985009916
01146 	CDC25C 	0.000630035816952
02656 	XRCC2 	0.000620192733428
19095 	ZSWIM7 	0.000620192733428
00777 	HSP90AA1 	0.000618820095312
00697 	GRIN2B 	0.000615367664862
02811 	CHUK 	0.000614900945648
10379 	ZHX1 	0.000610507812697
03183 	YWHAZ 	0.000606310667082
06577 	GIT1 	0.000605862282054
04620 	IRS4 	0.000605575817377
06350 	TICAM1 	0.000597737041905
03333 	ATXN1 	0.000594794120632
00026 	STAT3 	0.000592545188518
08912 	PPP2CA 	0.000591021290688
04066 	AURKA 	0.000584086458682
02511 	TBP 	0.000574426013968
01967 	FANCC 	0.000573442327727
03465 	H2AFX 	0.00056461482764
02780 	SHC1 	0.000563762685382
09212 	FEZ1 	0.000563248456509
02077 	SMC1A 	0.000560140954398
02777 	STAT1 	0.000556221287912
15210 	RASD2 	0.000553918888368
00987 	IL3 	0.000553642154698
16029 	PIAS1 	0.000553012399985
00278 	CSNK2B 	0.000552282631443
00305 	CDC25A 	0.000551592153129
01456 	PCNA 	0.000551321672522
06771 	UBB 	0.000549095598154
03382 	PRKACA 	0.000548206529175
03627 	RAC1 	0.000546285285105
15924 	GABRB1 	0.000544713832184
05586 	NDRG1 	0.00054380309212
02889 	MRE11A 	0.00054252227857
00774 	HSPA1A 	0.000541738618743
00993 	JAK2 	0.000539639678712
05212 	WRN 	0.000536713653431
00442 	CREB1 	0.000529001433544
12569 	CEP55 	0.000526942725511
00179 	BCL3 	0.000525528833887
03457 	CASP7 	0.000523469291261
06425 	PDCD6IP 	0.000522387863013
07135 	MYST2 	0.000521911215674
05049 	RAD54B 	0.000521011044688
08935 	XRCC5 	0.000517577751585
02653 	CSTF1 	0.000517269083774
01470 	PTPN11 	0.000514736432119
16348 	ING5 	0.00051362367263
10393 	TCERG1 	0.000511701524982
01238 	NFKB1 	0.00050716868671
00770 	HES1 	0.000501794748027
00309 	CDC42 	0.000500527925031
03390 	ESR2 	0.000498515232386
00796 	HCK 	0.000496053873156
12531 	BRD7 	0.000495490975238
02619 	MAPK14 	0.000494580056764
06090 	ERBB2IP 	0.000494579630316
01009 	KRT15 	0.000494401427816
04222 	PLK3 	0.000487096474607
00596 	ERCC6 	0.000486663205202
04763 	IKBKAP 	0.000485008624765
05817 	DCLRE1C 	0.000483843451355
03414 	ROCK1 	0.000478634530679
00475 	EZR 	0.000476077299095
16459 	ASF1A 	0.000475518021302
03184 	YWHAB 	0.000475237321666
09678 	TOPBP1 	0.000473708544135
04462 	IKBKB 	0.000472841860434
11888 	NEDD9 	0.00046964938643
03384 	PPP2R5A 	0.000468804024983
02497 	BCL2L1 	0.000467783268562
03746 	EIF4EBP1 	0.00046169142473
01301 	LYN 	0.000459156868377
09423 	TREX1 	0.000458916979043
16847 	SNF8 	0.000454884366698
05266 	TOM1L1 	0.000449216437673
00532 	DNMT1 	0.000448043206345
08931 	UBA52 	0.000444002349416
02045 	XPA 	0.000443844282743
01414 	JUP 	0.000443525298675
02975 	TERF1 	0.000443349316974
00883 	HTT 	0.000440488833845
02867 	CDKN1B 	0.000440203071573
01818 	MYC 	0.000433902088722
02732 	NFE2L2 	0.000432685926426
